"fid","updatepknm","sum_Total","sum_Hispanic.or.Latino","sum_Not.Hispanic.or.Latino","sum_Population.of.one.race","sum_White.alone","sum_Black.or.African.American.alone","sum_American.Indian.and.Alaska.Native.alone","sum_Asian.alone","sum_Native.Hawaiian.and.Other.Pacific.Islander.alone","sum_Some.Other.Race.alone","sum_Population.of.two.or.more.races","sum_Total.parcels","sum_Occupied","sum_Vacant","sum_Poverty.status.determined.total","sum_Below.poverty.level.","sum_Under.5.years","sum_X5.to.9.years","sum_X10.to.14.years","sum_X15.to.19.years","sum_X20.to.24.years","sum_X25.to.29.years","sum_X30.to.34.years","sum_X35.to.39.years","sum_X40.to.44.years","sum_X45.to.49.years","sum_X50.to.54.years","sum_X55.to.59.years","sum_X60.to.64.years","sum_X65.to.69.years","sum_X70.to.74.years","sum_X75.to.79.years","sum_X80.to.84.years","sum_X85.years.and.over","sum_Total_pct","sum_Hispanic.or.Latino_pct","sum_Not.Hispanic.or.Latino_pct","sum_Population.of.one.race_pct","sum_White.alone_pct","sum_Black.or.African.American.alone_pct","sum_American.Indian.and.Alaska.Native.alone_pct","sum_Asian.alone_pct","sum_Native.Hawaiian.and.Other.Pacific.Islander.alone_pct","sum_Some.Other.Race.alone_pct","sum_Population.of.two.or.more.races_pct","sum_Poverty.status.determined.total_pct","sum_Below.poverty.level._pct","sum_Under.5.years_pct","sum_X5.to.9.years_pct","sum_X10.to.14.years_pct","sum_X15.to.19.years_pct","sum_X20.to.24.years_pct","sum_X25.to.29.years_pct","sum_X30.to.34.years_pct","sum_X35.to.39.years_pct","sum_X40.to.44.years_pct","sum_X45.to.49.years_pct","sum_X50.to.54.years_pct","sum_X55.to.59.years_pct","sum_X60.to.64.years_pct","sum_X65.to.69.years_pct","sum_X70.to.74.years_pct","sum_X75.to.79.years_pct","sum_X80.to.84.years_pct","sum_X85.years.and.over_pct","sum_Total.parcels_pct","sum_Vacant_pct","sum_Occupied_pct"
130,"Monongahela Park",869.672807356995,36.832200698194,832.840606658801,789.697765603398,675.239757488375,90.2692737984365,0.0320462225659639,18.1923933961686,1.51726529419555,4.44702940365653,43.1428410554025,1562.9854030262,1356.46106762668,206.524335399517,836.239971273156,129.762543713749,1.05752534467681,9.31928751190282,47.5541264699868,25.248724217703,111.433339013854,136.283949772961,95.598807299762,112.28256228112,37.1304767907397,29.3703613509739,14.2938470767163,71.3595383940017,48.1395862874064,22.6776313453369,22.083543716685,36.4957155942131,8.50087632528924,7.41007247982668,100,4.23517906810609,95.7648209318939,90.8040080042692,77.6429654665739,10.3796822247176,0.00368485967307118,2.09186641714793,0.174463922679915,0.511345113476803,4.9608129276247,96.1556994997413,14.9208463937268,0.121600369211349,1.07158547824726,5.46804799088839,2.90324407111634,12.8132486230666,15.6707153104095,10.9925027540293,12.910897216892,4.2694765751711,3.37717370285875,1.64358905507882,8.2053316822529,5.5353675405474,2.60760496976513,2.53929334456239,4.19648806832613,0.977479835333024,0.852052911984967,100,13.2134526016463,86.7865473983537
131,"Monongahela Wharf Landing Park",2125.63361549944,121.60592105409,2004.02769444535,1940.18643453983,1490.77330664839,264.224662771787,1.79981569041836,159.297813263937,0,24.0908361652935,63.8412599055216,4495.53730802145,3523.56828234747,971.969025673979,1426.08684057431,189.863211729227,4.46126595653582,10.5203202764873,16.060557443529,338.337464993861,408.458478319605,314.211757742332,92.3825601130926,156.763820778282,99.7186000690668,49.5797655236336,57.2120022424932,40.3329486331342,151.213497190609,149.574884006382,51.9139843790586,31.6749882914044,13.8299244652611,16.060557443529,100,5.72092575914206,94.2790742408579,91.2756751865707,70.13312622543,12.4303953816474,0.0846719621525875,7.49413314234345,0,1.13334847499733,3.00339905428723,67.0899646192898,8.93207608050633,0.209879347221727,0.494926322192897,0.755565649998218,15.9170170497311,19.2158458231586,14.7820280715924,4.34611870265263,7.37492198256606,4.69124120647842,2.33246995917423,2.69152697931203,1.89745534409313,7.11380814115886,7.03671991803903,2.4422828092536,1.49014336527426,0.650625976387354,0.755565649998218,100,21.6207531842675,78.3792468157325
132,"Moore Park",826.931638306936,29.5315303825718,797.400107924364,760.08177613889,654.735885978055,53.9086086687401,0.487368270114971,46.5592664007352,0.731225700780851,3.65942112046375,37.3183317854742,1185.97330473036,1117.15871946831,68.8145852620446,873.200777349564,77.2925810801887,84.3339465424218,52.6593413751585,16.5954757515178,41.4474450239967,55.088557718964,60.5087024926911,104.342386549612,60.7175542104614,41.4737859564726,59.9901410130652,48.517057670398,60.723966147972,50.2334176479125,32.1929933512808,36.096965084844,16.5932229086087,30.2241111626808,21.705390876564,100,3.57121786306724,96.4287821369328,91.9159143185143,79.1765432168691,6.51911308885374,0.0589369480544742,5.63036462071531,0.0884263785429672,0.442530065478697,4.51286781841845,105.595279815072,9.34691303363817,10.1984181806234,6.36804046861401,2.00687396427297,5.01219727290352,6.66180312459112,7.31725570647859,12.6180184329678,7.3425119317934,5.01538265501441,7.25454659539806,5.86711832307349,7.34328732085987,6.07467598540076,3.8930658666287,4.36516918844091,2.00660153027664,3.65497095075015,2.62481079101094,100,5.80237219400906,94.1976278059909
133,"Morrow Triangle Park",5645.75068914887,288.346880584774,5357.4038085641,5140.71015927413,3574.757818954,426.623206279315,5.79469919582336,1102.86794292077,0.417972171942796,30.2485197522856,216.693649289971,10399.6907161797,9652.90263983179,746.788076347875,5103.80565286089,845.033703824657,246.995380454443,121.077910304665,98.8826209122255,168.734786653409,760.273671085163,1147.44655356155,647.97348066105,406.383110258109,293.280356824076,213.309699065939,135.638170704152,165.11512916135,230.70211506177,219.307883949911,185.257636658417,53.7535440547515,47.7571292583812,146.162460249103,100,5.10732578289325,94.8926742171068,91.0545017362274,63.3176705061503,7.55653640709436,0.102638240951035,19.5344782942767,0.00740330551163263,0.535774982243252,3.8381724808794,90.4008330135867,14.9676057330837,4.37488996687665,2.1445847854631,1.75145213376633,2.98870417671325,13.4662990441007,20.3240740999587,11.4771890637405,7.19803499363118,5.19470966700249,3.77823447776253,2.402482471726,2.92459122360293,4.08629653989468,3.88447694602279,3.28136410653913,0.952106230231982,0.845895114535794,2.58889328092414,100,7.18086813087658,92.8191318691234
134,"Mutual Park",1348.84797825971,46.7612080276815,1302.08677023202,1198.86227354306,632.364079197301,454.417115486345,0.202169695252619,101.492594588915,2.00011433497541,8.38620024027486,103.22449668896,1954.85541257006,1746.98256589213,207.872846677926,1317.04452637088,229.73934801526,35.5099660613892,48.7918878433293,9.28699318283796,73.2654898963278,62.1241238807904,180.705202561564,100.006795666799,137.07039884181,22.985146147104,79.101875056044,60.1218967508773,199.341327750797,118.913498313446,80.4653023491844,36.1095700736172,18.4636277505018,42.0317960937075,12.7496281507553,100,3.46675153770947,96.5332484622905,88.8804589446652,46.8817901935237,33.689275797606,0.0149883232588938,7.5243909042931,0.148283154752248,0.621730571231222,7.65278951762536,97.6421767017914,17.0322639554734,2.63261439641289,3.61730073586803,0.688512963100565,5.43170847102099,4.60571724034783,13.3970028849886,7.41423772572417,10.1620346437157,1.70405757487657,5.86440253690426,4.45727744860077,14.7786356182251,8.81593035168201,5.96548340851586,2.67706744241157,1.36884423212197,3.11612552127166,0.945223506002873,100,10.6336686253759,89.3663313746241
135,"Nelson Mandela Peace Park",3104.35262925147,139.380285633321,2964.97234361815,2836.87920426193,1722.45375656183,942.023018893114,5.53434552556358,137.116886057227,0.911159128195134,28.8400380959979,128.093139356218,5353.74873809634,4824.46954530927,529.279192787068,3232.03520553156,526.484573191308,168.483674529442,97.3621593846665,121.581608667602,151.328785090851,265.254389313777,556.926237992142,475.463207984008,212.491439336855,274.353788023019,148.091890006124,76.6318378376471,140.929531614553,191.178326279817,114.583287088803,155.924869019051,39.1640608516306,10.9071478085101,57.7850460679484,100,4.48983418700501,95.510165812995,91.3839226101697,55.4851191946308,30.3452323687937,0.178276960981009,4.41692366921244,0.0293510189406168,0.929019397611151,4.12624320282534,104.113017802068,16.959560851122,5.42733686057011,3.13631120599024,3.91648833711647,4.8747292322696,8.54459595905302,17.9401731860092,15.3160180162475,6.8449517408108,8.83771339112245,4.77045966397934,2.4685287720076,4.53973979265797,6.15839593989407,3.6910525566302,5.02278212693409,1.26158544240749,0.351350156091643,1.8614201725492,100,9.88614181724314,90.1138581827569
136,"Niagara Park",3137.66117594898,122.36634298295,3015.29483296603,2891.26550502769,2243.24662046908,290.554573111442,3.96243364463986,341.287443746343,0.307611599326962,11.906822456858,124.029327938341,4627.29443028789,4039.07972149929,588.214708788602,2737.00535707086,1426.2915161439,37.5395046683629,69.5601031568672,33.8669778053907,325.579435232115,1427.83438050773,172.16997237099,100.485768712191,67.3466167022444,67.002883138479,54.7855844605962,86.2026912488633,121.722272482532,133.575267405996,119.379772711766,48.723810492543,28.1113087953292,27.5508011059565,41.2268460070857,100,3.89992214331237,96.1000778566876,92.1471549315146,71.4942275368728,9.26022781996414,0.126286218378612,10.8771286830587,0.00980385013158487,0.37948082310885,3.95292292517303,87.2307493890907,45.4571553830223,1.19641677553055,2.21694119460903,1.07937013929325,10.3765007429027,45.5063278167974,5.48720727689527,3.20256914552922,2.14639544953019,2.13544036086733,1.74606438963335,2.7473550015416,3.87939505436615,4.25716034700897,3.80473754230838,1.55287036299598,0.895931944813224,0.878068075582565,1.31393556203903,100,12.7118496056454,87.2881503943546
137,"Northshore Riverfront Park",1735.81394194107,91.2013628799255,1644.61257906115,1578.75549277153,1170.02646406938,241.403707308901,2.58351955663584,149.314479706788,0.501780505702792,14.9255416241215,65.8570862896196,3737.56142154246,3133.2247417917,604.33667975076,1359.1048918884,194.956372764206,8.77532183698801,10.3986941088722,30.7648512495087,176.929063279846,272.493694716381,281.766628265075,174.033609215502,128.085577822258,64.4084236961952,42.1714186913924,64.927942528625,58.7501677584669,124.555338682844,108.276669330162,49.2321242267224,23.375296323518,15.2904015482134,14.7894608680096,100,5.25409784287939,94.7459021571206,90.9518845669649,67.4050620172457,13.9072340344814,0.148836202671977,8.60198642832754,0.0289075052100156,0.859858379028284,3.79401759015571,78.2978439710296,11.2314095453224,0.505545071678305,0.599067322690351,1.77235880563939,10.1928587508633,15.698323889003,16.2325363022485,10.0260520445462,7.37899234056311,3.71056033944344,2.42948957099827,3.74048974719142,3.38458900109822,7.17561575427609,6.23780387482551,2.83625583578783,1.34664757314823,0.880877908557117,0.852018785577405,100,16.16927754732,83.83072245268
138,"Oakwood Park",389.075098317629,10.8881725539958,378.186925763633,355.564883285064,300.662148332598,25.3960254831702,0.692075898566019,27.6509750135235,0,1.16365855720624,22.6220424785686,595.371158778177,557.494498696889,37.8766600812879,389.07592248989,43.4963530964826,23.0459907274076,23.1728634922527,13.6250557972104,14.1223793965626,12.667508359893,29.0324706996798,36.4742786924963,30.5100593776995,20.1850744245167,21.4289791032208,22.4043889438116,29.798929715213,26.5446613422718,36.1518294561765,17.6153706010892,13.834006622268,11.7464201058949,12.9052234250245,100,2.7984758215256,97.2015241784744,91.3872115749727,77.2761221760708,6.52728113235294,0.177877201999967,7.10684778673501,0,0.299083277813958,5.81431260350173,100.000211828581,11.1794235314884,5.92327569331964,5.95588450467603,3.50190897750216,3.62973098448812,3.25580033640489,7.46191951765019,9.3746114439634,7.8416890491388,5.18796358641238,5.50767170550885,5.75837133774143,7.6589146527404,6.82250327945726,9.29173560901173,4.52749884977439,3.55561347464452,3.01906242694193,3.31689781248582,100,6.3618567212793,93.6381432787207
139,"Oliver Bath House",2620.23442388554,102.144985997472,2518.08943788807,2422.90387798448,2000.76603146824,332.76682270585,0.665254809592272,70.8130911611212,0.0823957405566305,17.8102820991294,95.1855599035852,4326.24277833163,3658.8920740645,667.350704267131,2257.66384167756,532.888911182491,0.741561665009675,52.8540761134918,36.5869394165879,50.2629692424257,605.581247757597,709.625981913779,259.089248048577,247.749806785426,178.033206050133,102.084199917828,71.7173610194242,72.233730079029,49.7457113403986,103.220342682955,81.3642194871196,24.8538816184173,1.24534820931338,3.6218631180691,100,3.89831478688846,96.1016852131115,92.4689736115887,76.3582835653805,12.6998874479479,0.0253891332595259,2.70254792913195,0.00314459423193311,0.679720941636915,3.63271160152284,86.1626662521926,20.3374517304552,0.028301348087398,2.01715066528721,1.39632313365051,1.91826230448079,23.1117201666095,27.0825379380169,9.8880178691941,9.4552534890385,6.79455259526467,3.89599491508272,2.73705895799486,2.7567659374505,1.89852140277704,3.93935526310237,3.10522672114447,0.948536565730693,0.0475281218337195,0.138226682507982,100,15.4256415661557,84.5743584338443
140,"Ormsby Park",2644.66772488412,106.756615587131,2537.91110929699,2432.27235672408,2128.84407617679,162.604971084667,0.427571717476893,126.103858299212,0.603990893065454,13.6878885528654,105.638752572907,5279.64803843774,4615.66411293538,663.983925502366,2595.79445558158,516.452311407185,12.4223381359925,38.4815170113492,54.0651823565352,27.5863396837061,709.910620875526,604.295649347514,309.334634443802,211.101567238423,86.6193884151402,68.3149639421765,55.0023036232086,98.5075595729659,61.0663876779506,68.3092095639648,55.7738153353805,109.436933786379,7.19121242948905,46.4351925584313,100,4.03667404349668,95.9633259565033,91.9689204749022,80.4957105252257,6.14840834463589,0.0161673133246116,4.76823069728873,0.0228380634505576,0.517565530976682,3.99440548160114,98.152007193846,19.5280604269413,0.469712622841376,1.45506056013276,2.04430907700907,1.04309284013798,26.8430931491264,22.8495868748121,11.6965406101198,7.98215841075736,3.27524654988315,2.58312086994482,2.07974344397532,3.72476128649705,2.30903818666394,2.58290328577886,2.10891579348874,4.13802205686061,0.271913645779609,1.7558044105698,100,12.5762914623915,87.4237085376085
141,"Osceola Park",4381.36206652317,222.925736738683,4158.43632978448,3981.22177530959,2943.57714812988,256.705136824468,3.87842271292056,753.719210982676,0.318635669049601,23.0232209905952,177.214554474895,8063.13793298242,7495.68559320237,567.452339780051,4045.19113502218,658.542453696956,200.203076267807,88.6258394249424,60.4193230601806,108.227069745406,553.730315758364,906.052516159318,608.32143504912,297.776860032625,238.830849786395,151.722154668923,95.6510093499688,151.142987467649,183.734187316136,174.608609415816,164.289850981294,35.3341284273671,28.8472217977283,104.617716525463,100,5.08804644204139,94.9119535579586,90.867216971842,67.1840652161796,5.85902586745533,0.0885209360475951,17.2028515228551,0.00727252539762035,0.525480903906792,4.04473658611657,92.32725060388,15.030541728763,4.56942551718119,2.02279195554527,1.37900776386021,2.47016950670068,12.6383144636521,20.6796996550964,13.8842995811084,6.79644492994221,5.45106398786895,3.46289926203982,2.18313410071295,3.4496803773076,4.19354037686135,3.98525861968712,3.74974376659234,0.806464471342048,0.658407622098669,2.38778979999894,100,7.03761171514723,92.9623882848528
