objectid,updatepknm,Tree_Canopy_Park,Pollution_Park,Sewershed_Park,Tree_Canopy_Walkshed,Pollution_Walkshed,Sewershed_Walkshed,percent_rank1,percent_rank2,total_population_18plus,total_asthma,total_obesity,total_depression,total_diabetes,asthma_rate,obesity_rate,depression_rate,diabetes_rate,Park Acreage,TotalCrimesInParks,ViolentCrimesInParks,NonViolentCrimeCount_Parks,TotalCrimeDensity_Parks,ViolentCrimeDensity_Parks,NonViolentCrimeDensity_Parks,TotalCrimesInWalkshedDifferences,Walkshed Acreage,ViolentCrimeCountsInWalksheds,NonViolentCrimeCount_Walksheds,TotalCrimeDensity_Walksheds,ViolentCrimeDensity_Walksheds,NonViolentCrimeDensity_Walksheds,sum_Total,sum_Hispanic.or.Latino,sum_Not.Hispanic.or.Latino,sum_Population.of.one.race,sum_White.alone,sum_Black.or.African.American.alone,sum_American.Indian.and.Alaska.Native.alone,sum_Asian.alone,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone,sum_Some.Other.Race.alone,sum_Population.of.two.or.more.races,sum_Total.parcels,sum_Occupied,sum_Vacant,sum_Poverty.status.determined.total,sum_Below.poverty.level.,sum_Under.5.years,sum_X5.to.9.years,sum_X10.to.14.years,sum_X15.to.19.years,sum_X20.to.24.years,sum_X25.to.29.years,sum_X30.to.34.years,sum_X35.to.39.years,sum_X40.to.44.years,sum_X45.to.49.years,sum_X50.to.54.years,sum_X55.to.59.years,sum_X60.to.64.years,sum_X65.to.69.years,sum_X70.to.74.years,sum_X75.to.79.years,sum_X80.to.84.years,sum_X85.years.and.over,sum_Total_pct,sum_Hispanic.or.Latino_pct,sum_Not.Hispanic.or.Latino_pct,sum_Population.of.one.race_pct,sum_White.alone_pct,sum_Black.or.African.American.alone_pct,sum_American.Indian.and.Alaska.Native.alone_pct,sum_Asian.alone_pct,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone_pct,sum_Some.Other.Race.alone_pct,sum_Population.of.two.or.more.races_pct,sum_Poverty.status.determined.total_pct,sum_Below.poverty.level._pct,sum_Under.5.years_pct,sum_X5.to.9.years_pct,sum_X10.to.14.years_pct,sum_X15.to.19.years_pct,sum_X20.to.24.years_pct,sum_X25.to.29.years_pct,sum_X30.to.34.years_pct,sum_X35.to.39.years_pct,sum_X40.to.44.years_pct,sum_X45.to.49.years_pct,sum_X50.to.54.years_pct,sum_X55.to.59.years_pct,sum_X60.to.64.years_pct,sum_X65.to.69.years_pct,sum_X70.to.74.years_pct,sum_X75.to.79.years_pct,sum_X80.to.84.years_pct,sum_X85.years.and.over_pct,sum_Total.parcels_pct,sum_Vacant_pct,sum_Occupied_pct
117,Marshall-California Park,8.51927742239709,8.80655193328857,0.0,32.4256292906178,9.012212295,0.0,0.0,0.0,686,124.5,408.0,234.0,147.0,0.181486880466472,0.594752186588921,0.341107871720117,0.214285714285714,0.26019789972,2,0,2,7.686457124182047,0.0,7.686457124182047,736,96.5594644272276,164,572,7.622246088105523,1.6984352696322091,5.9238108184733145,863.9360628,21.0830735,842.8529893,794.9220112,326.9976792,447.0627563,1.712300961,11.43910082,0.444929274,7.265244586,47.9309781,1370.773337,1169.521064,201.2522736,958.299453,233.0561017,51.74657065,30.46895427,86.36245485,49.1675277,60.95712931,33.91834489,117.2801194,58.11422248,73.47295472,33.39618506,80.38185484,57.33417477,106.601946,51.75577296,32.4624637,11.79926936,11.47759974,11.63171015,100,2.440351133,97.55964887,92.0116714,37.84975455,51.74720394,0.198197648,1.324067985,0.051500255,0.840947021,5.547977468,110.922497,26.97608212,5.989629659,3.526760322,9.996394244,5.691107227,7.055745435,3.926024894,13.57509247,6.726680942,8.504443545,3.865585255,9.304143942,6.636390961,12.3391013,5.990694819,3.757507656,1.365757244,1.328524208,1.346362381,100,14.68165948,85.31834052
118,Martin Luther King Park,38.6,8.38472679722652,1.0,29.6728778467909,8.343916359,0.873,100.0,0.0,1719,267.428571428571,646.857142857143,610.285714285714,150.857142857143,0.155572176514585,0.376298512424167,0.355023684866617,0.087758663674894,3.48116345166,0,0,0,0.0,0.0,0.0,1912,107.475335769044,488,1424,17.790128184467708,4.540576649592176,13.249551534875533,2497.608088,108.204382,2389.403706,2299.07273,1532.287423,654.7367628,9.79353778,85.83415448,0.7302441,15.69060751,90.33097676,2390.954719,2045.84308,345.1116389,1574.91579,728.9566701,76.12000282,56.08213656,147.6528984,710.344724,624.9749967,81.35889318,167.7616224,111.431008,73.67738589,50.59868453,62.70456438,160.4278539,94.76428011,93.19729105,66.52146421,21.82966235,24.41111665,18.96871121,100,4.33232029,95.66767971,92.05098031,61.35019462,26.21455167,0.392116675,3.436654248,0.029237738,0.628225364,3.6166994,63.05696229,29.18619112,3.04771606,2.245433814,5.91177211,28.4410003,25.02294093,3.257472361,6.716891382,4.461508933,2.949917813,2.025885677,2.510584614,6.423259702,3.794201362,3.731461773,2.663406822,0.874022728,0.977379788,0.759475087,100,14.43405164,85.56594836
119,McBride Park,61.1919191919192,7.91318363748932,0.0,20.6267605633803,7.818251807,0.0,0.0,0.0,259,28.0,86.0,64.0,31.0,0.108108108108108,0.332046332046332,0.247104247104247,0.11969111969112,22.7283109192,0,0,0,0.0,0.0,0.0,246,62.0975445207078,42,204,3.961509297971772,0.6763552459951806,3.2851540519765914,311.9013101,6.425859004,305.4754511,292.5248737,271.8632656,16.50951467,0.197718739,3.460077925,0.0,0.494296846,12.95057738,463.5515826,419.3614446,44.19013808,325.0496062,43.30040375,19.57415512,8.007608913,20.46388944,15.02662413,14.53232729,11.86312432,24.22054548,11.76426495,37.17112286,15.71863972,22.63879557,29.9543889,27.97720151,16.01521783,13.24715549,14.73004603,10.28137441,12.5551399,100,2.06022187,97.93977813,93.78763867,87.16323296,5.29318542,0.063391442,1.109350238,0.0,0.158478605,4.152139461,104.2155309,13.88272583,6.275752773,2.567353407,6.561014263,4.817749604,4.659270998,3.803486529,7.765451664,3.771790808,11.91759113,5.039619651,7.258320127,9.603803487,8.969889065,5.134706815,4.247226624,4.722662441,3.296354992,4.025356577,100,9.532949456,90.46705054
120,McCandless Park,16.4712746566004,8.59318161010742,2.0,12.0507131537242,8.597743364,1.723,0.0,100.0,888,122.666666666667,368.0,304.0,85.3333333333333,0.138138138138138,0.414414414414414,0.342342342342342,0.0960960960960961,0.19982979596,0,0,0,0.0,0.0,0.0,1743,139.784832390531,314,1429,12.469164001502,2.2463095217852143,10.222854479716789,966.851614,27.24167615,939.6099378,900.7323579,803.3938328,60.13973755,1.864835564,30.49492418,0.072965834,4.766061927,38.87757997,1783.044301,1544.291397,238.7529034,999.9891624,137.2120752,36.78978269,26.3194323,10.29079997,8.46951172,12.74103745,272.0991153,166.6448647,102.1508912,70.10762609,32.28511429,34.6123787,64.83682122,51.69781996,35.87940447,25.25308005,4.828873396,11.22045963,34.23434893,100,2.817565359,97.18243464,93.16138535,83.09380894,6.220162089,0.192877122,3.154043882,0.007546746,0.492946576,4.021049291,103.4273665,14.1916374,3.805111576,2.722179073,1.064361876,0.875988786,1.317786231,28.14279993,17.23582629,10.56531217,7.251125724,3.339200537,3.579905975,6.705974348,5.347027322,3.710952534,2.611887873,0.499443071,1.160515168,3.540806927,100,13.39018348,86.60981652
121,McGonigle Park,55.0666666666667,8.51620289072578,1.768,24.1737451737452,8.567370308,2.0,0.0,88.4160294955174,490,55.0,169.0,108.0,59.0,0.112244897959184,0.344897959183673,0.220408163265306,0.120408163265306,8.92271914096,3,0,3,0.336220377735349,0.0,0.336220377735349,760,58.7104414611096,152,608,12.944886481622383,2.588977296324477,10.355909185297907,621.4553768,21.50124089,599.9541359,552.2141775,288.0315502,212.0997989,0.065298356,47.12125,0.951987053,3.944292978,47.73995844,901.6715674,803.7865309,97.88503649,604.1190482,102.9431832,14.39056075,22.20664251,3.574019724,34.61854286,28.86991311,85.04806299,46.33814516,63.50109766,7.76756755,36.10664545,28.29542271,92.18636359,54.85729709,37.52821306,16.11175702,8.045607283,19.19058519,5.482604502,100,3.459820559,96.54017944,88.85821864,46.3479054,34.12952994,0.010507328,7.582402817,0.153186711,0.634686435,7.681960801,97.21036631,16.56485518,2.315622535,3.573328566,0.575104804,5.570559714,4.645532759,13.68530488,7.456391383,10.21812668,1.249899484,5.81001417,4.553090016,14.83394738,8.827230263,6.038762309,2.5925847,1.29463958,3.088006945,0.882220141,100,10.85595244,89.14404756
122,McKinley Park,63.912676056338,7.83058347117471,0.0,28.206002728513,7.76434207,0.0,0.0,0.0,2331,300.0,980.0,555.0,385.0,0.128700128700129,0.42042042042042,0.238095238095238,0.165165165165165,78.5283508709,56,13,43,0.7131182481096995,0.1655453075968945,0.5475729405128049,3911,326.504729479849,941,2970,11.978386978438474,2.882040947765432,9.096346030673043,3139.144322,140.473723,2998.670599,2772.735996,1061.496413,1604.924023,13.24804675,62.55164776,0.0270366,30.48882825,225.9346034,4814.515692,3870.631382,943.8843096,3555.124888,1182.292678,206.0339144,265.5259228,272.2263229,276.4308154,385.4818991,223.1981574,363.0828124,273.6691693,182.9738452,211.5152602,177.5883061,122.5815597,198.8053163,218.345539,83.97605894,57.35091194,34.1090724,26.32847301,100,4.474904897,95.5250951,88.32776423,33.8148331,51.12616237,0.422027323,1.992633703,0.000861273,0.971246465,7.197330871,113.2513998,37.66289654,6.563378208,8.458544607,8.671991312,8.805928845,12.27983997,7.110159156,11.56629881,8.71795436,5.828780916,6.737990945,5.65722018,3.904935458,6.333105326,6.955575043,2.675125777,1.826960027,1.086572292,0.838714959,100,19.60496901,80.39503099
123,McKnight Park,8.85714285714286,8.98409175872803,1.0,8.58600337268128,8.886541299,0.449,100.0,0.0,1459,271.666666666667,866.666666666667,521.666666666667,300.0,0.186200594014165,0.594014164953164,0.357550833904501,0.205620287868403,1.61581893272,2,0,2,1.2377624494306958,0.0,1.2377624494306958,4545,263.280476630161,602,3943,17.262958720575835,2.286534906443708,14.976423814132128,1727.897109,53.69045747,1674.206652,1604.135228,688.567169,842.6801516,4.405482278,57.30041452,0.304855581,10.87715476,70.07142385,3150.664067,2769.951709,380.712358,1870.278989,326.5920192,81.63797594,63.18891333,80.64161171,56.61031321,158.4860922,192.6890933,275.0552158,145.1779586,120.5551469,61.14647107,194.5212997,98.1890355,94.7447973,80.19173053,61.17898907,40.33523128,46.57911135,23.2727374,100,3.107271677,96.89272832,92.83742761,39.8500099,48.76911635,0.254962072,3.316193668,0.017643156,0.629502457,4.055300717,108.2401828,18.90112655,4.724701229,3.656983567,4.667037828,3.276254872,9.172195,11.1516532,15.91849505,8.402002518,6.976986434,3.538779639,11.25768998,5.68257421,5.483243002,4.641001487,3.540661579,2.334353768,2.695710937,1.346882131,100,12.08355921,87.91644079
125,Mellon Park,17.1849315068493,8.57056664343822,1.0,16.7317193675889,8.55326861,0.997,100.0,0.0,6073,568.0,1563.0,1313.0,447.0,0.0935287337395027,0.257368681047258,0.216202865140787,0.0736044788407706,32.5369723819,21,2,19,0.6454196092222181,0.0614685342116398,0.5839510750105783,3734,449.540126359195,514,3220,8.306266295383898,1.143390700542936,7.162875594840961,6921.645104,302.9331423,6618.711962,6323.815449,4433.639693,789.3972331,8.207088529,1058.505158,2.742196634,31.32407954,294.8965131,11750.11127,10862.21117,887.9000985,6463.65363,709.8524857,184.4302432,289.4765834,175.3879732,268.9234323,756.8468993,881.8243957,1058.651077,605.2982335,295.7763502,202.7331629,389.0957747,305.5710853,255.2025807,258.526814,283.3011422,199.3122133,125.6868559,119.1259823,100,4.376606107,95.62339389,91.36289644,64.05470992,11.40476319,0.118571357,15.29268175,0.039617701,0.452552523,4.26049745,93.38319912,10.25554583,2.664543478,4.182193382,2.533905893,3.885253119,10.93449444,12.74009838,15.29478991,8.745005333,4.273208836,2.928973673,5.621434916,4.41471761,3.687022042,3.735048679,4.092974111,2.879549736,1.815852359,1.721064581,100,7.556525026,92.44347497
126,Mellon Park Island,22.3333333333333,8.57119464874268,1.0,20.7294429708223,8.524477815,0.947,100.0,0.0,1771,164.0,457.0,376.0,140.0,0.0926030491247883,0.258046301524562,0.212309429700734,0.0790513833992095,0.6719271338,0,0,0,0.0,0.0,0.0,1154,166.948829862206,122,1032,6.912297624083219,0.7307628337419001,6.181534790341319,2129.836744,83.77201135,2046.064733,1945.379052,1567.495907,128.2446701,1.545193848,236.7912042,0.199447324,11.10262999,100.6856804,3163.943008,2943.719646,220.2233622,1987.23178,148.3698565,75.87606114,106.5460586,69.29392041,75.3454905,187.5172875,172.9684804,221.2142436,148.9923993,112.556753,77.93578005,115.5262603,146.4516722,98.86842012,103.1849394,123.9165372,93.92193116,52.2241161,32.63912998,100,3.933259747,96.06674025,91.33935067,73.59699805,6.021338039,0.072549873,11.11781008,0.009364442,0.521290189,4.727389583,93.30441807,6.966254896,3.562529445,5.0025458,3.253485066,3.537618116,8.804303333,8.121208391,10.38644132,6.995484501,5.284759656,3.659237275,5.424183831,6.876192395,4.64206566,4.844734683,5.818123736,4.409818331,2.452024374,1.532470978,100,6.96040863,93.03959137
127,Mellon Square Park,9.66666666666667,8.18477439880371,0.0,6.95375284306293,8.092149276,0.0,0.0,0.0,2985,314.0,862.0,737.0,227.0,0.105192629815745,0.288777219430486,0.246901172529313,0.0760469011725293,1.4014191272,2,0,2,1.4271248059786006,0.0,1.4271248059786006,17678,294.437416309083,3624,14054,60.0399236673191,12.308218314875235,47.73170535244387,2914.60858,169.2289464,2745.379634,2658.403119,2051.45228,361.7354471,4.035768569,210.1617869,0.017801484,31.00003496,86.97651475,5802.243292,4565.450289,1236.793003,1843.095711,256.0787256,7.842079759,11.89178439,22.50541108,550.7581128,600.8788458,393.2618383,129.8006677,201.2247204,128.1457769,62.23952575,71.38328624,54.72515297,192.3040107,190.5991526,66.49413264,41.23403091,17.77527485,20.49385254,100,5.806232356,94.19376764,91.20961,70.3851726,12.41111584,0.138466914,7.210635018,0.000610768,1.063608855,2.984157644,63.23647449,8.786041713,0.269061164,0.408006223,0.772158952,18.8964692,20.61610776,13.49278394,4.453451096,6.90400494,4.396671916,2.135433422,2.449155153,1.877615861,6.597936067,6.539442515,2.281408663,1.414736483,0.609868336,0.703142531,100,21.3157729,78.6842271
129,Monongahela Park,53.1612903225806,8.17257213592529,0.0,25.6725,8.192154353,0.251,0.0,0.0,778,81.0,235.0,194.0,57.0,0.104113110539846,0.302056555269923,0.249357326478149,0.0732647814910026,6.51645016014,2,0,2,0.3069155676557851,0.0,0.3069155676557851,733,89.1816539418078,110,623,8.219179254942862,1.233437541669461,6.985741713273401,869.6728074,36.8322007,832.8406067,789.6977656,675.2397575,90.2692738,0.032046223,18.1923934,1.517265294,4.447029404,43.14284106,1562.985403,1356.461068,206.5243354,836.2399713,129.7625437,1.057525345,9.319287512,47.55412647,25.24872422,111.433339,136.2839498,95.5988073,112.2825623,37.13047679,29.37036135,14.29384708,71.35953839,48.13958629,22.67763135,22.08354372,36.49571559,8.500876325,7.41007248,100,4.235179068,95.76482093,90.804008,77.64296547,10.37968222,0.00368486,2.091866417,0.174463923,0.511345113,4.960812928,96.1556995,14.92084639,0.121600369,1.071585478,5.468047991,2.903244071,12.81324862,15.67071531,10.99250275,12.91089722,4.269476575,3.377173703,1.643589055,8.205331682,5.535367541,2.60760497,2.539293345,4.196488068,0.977479835,0.852052912,100,13.2134526,86.7865474
130,Moore Park,19.9555555555556,8.18200016021729,0.0,29.6923076923077,8.18200016,0.0,0.0,0.0,683,70.0,203.0,162.0,63.0,0.102489019033675,0.297218155197657,0.237188872620791,0.0922401171303075,10.1078247197,0,0,0,0.0,0.0,0.0,753,112.374411539725,165,588,6.700813732259769,1.4683057979055272,5.232507934354242,826.9316383,29.53153038,797.4001079,760.0817761,654.735886,53.90860867,0.48736827,46.5592664,0.731225701,3.65942112,37.31833179,1185.973305,1117.158719,68.81458526,873.2007773,77.29258108,84.33394654,52.65934138,16.59547575,41.44744502,55.08855772,60.50870249,104.3423865,60.71755421,41.47378596,59.99014101,48.51705767,60.72396615,50.23341765,32.19299335,36.09696508,16.59322291,30.22411116,21.70539088,100,3.571217863,96.42878214,91.91591432,79.17654322,6.519113089,0.058936948,5.630364621,0.088426379,0.442530065,4.512867818,105.5952798,9.346913034,10.19841818,6.368040469,2.006873964,5.012197273,6.661803125,7.317255706,12.61801843,7.342511932,5.015382655,7.254546595,5.867118323,7.343287321,6.074675985,3.893065867,4.365169188,2.00660153,3.654970951,2.624810791,100,5.802372194,94.19762781
131,Morrow Triangle Park,12.0,8.4726676940918,1.0,12.2193658954584,8.462843906,1.0,100.0,0.0,5203,492.0,1314.0,1180.0,324.0,0.0945608302902172,0.252546607726312,0.226792235248895,0.0622717662886796,0.60060083214,0,0,0,0.0,0.0,0.0,3607,259.019627532451,513,3094,13.925585618209958,1.980544891084477,11.945040727125482,5645.750689,288.3468806,5357.403809,5140.710159,3574.757819,426.6232063,5.794699196,1102.867943,0.417972172,30.24851975,216.6936493,10399.69072,9652.90264,746.7880763,5103.805653,845.0337038,246.9953805,121.0779103,98.88262091,168.7347867,760.2736711,1147.446554,647.9734807,406.3831103,293.2803568,213.3096991,135.6381707,165.1151292,230.7021151,219.3078839,185.2576367,53.75354405,47.75712926,146.1624602,100,5.107325783,94.89267422,91.05450174,63.31767051,7.556536407,0.102638241,19.53447829,0.007403306,0.535774982,3.838172481,90.40083301,14.96760573,4.374889967,2.144584785,1.751452134,2.988704177,13.46629904,20.3240741,11.47718906,7.198034994,5.194709667,3.778234478,2.402482472,2.924591224,4.08629654,3.884476946,3.281364107,0.95210623,0.845895115,2.588893281,100,7.180868131,92.81913187
133,Mutual Park,11.5,8.56820774078369,2.0,27.1844331641286,8.55827456,1.308,0.0,100.0,1060,118.0,368.0,235.0,128.0,0.111320754716981,0.347169811320755,0.221698113207547,0.120754716981132,0.3452855448,4,1,3,11.584614705828251,2.8961536764570632,8.68846102937119,1437,131.30881354308,342,1095,10.943667536288771,2.604547179826556,8.339120356462217,1348.847978,46.76120803,1302.08677,1198.862274,632.3640792,454.4171155,0.202169695,101.4925946,2.000114335,8.38620024,103.2244967,1954.855413,1746.982566,207.8728467,1317.044526,229.739348,35.50996606,48.79188784,9.286993183,73.2654899,62.12412388,180.7052026,100.0067957,137.0703988,22.98514615,79.10187506,60.12189675,199.3413278,118.9134983,80.46530235,36.10957007,18.46362775,42.03179609,12.74962815,100,3.466751538,96.53324846,88.88045894,46.88179019,33.6892758,0.014988323,7.524390904,0.148283155,0.621730571,7.652789518,97.6421767,17.03226396,2.632614396,3.617300736,0.688512963,5.431708471,4.60571724,13.39700288,7.414237726,10.16203464,1.704057575,5.864402537,4.457277449,14.77863562,8.815930352,5.965483409,2.677067442,1.368844232,3.116125521,0.945223506,100,10.63366863,89.36633137
137,Nelson Mandela Peace Park,14.8713911071992,8.15548229217529,2.0,15.3943965517241,8.314284325,1.412,0.0,100.0,2663,339.6,994.8,741.6,272.4,0.12752534735261,0.373563650018776,0.278482914006759,0.102290649643259,0.20943171909,0,0,0,0.0,0.0,0.0,3957,205.234626775393,712,3245,19.28037223626258,3.469200159772292,15.811172076490289,3104.352629,139.3802856,2964.972344,2836.879204,1722.453757,942.0230189,5.534345526,137.1168861,0.911159128,28.8400381,128.0931394,5353.748738,4824.469545,529.2791928,3232.035206,526.4845732,168.4836745,97.36215938,121.5816087,151.3287851,265.2543893,556.926238,475.463208,212.4914393,274.353788,148.09189,76.63183784,140.9295316,191.1783263,114.5832871,155.924869,39.16406085,10.90714781,57.78504607,100,4.489834187,95.51016581,91.38392261,55.48511919,30.34523237,0.178276961,4.416923669,0.029351019,0.929019398,4.126243203,104.1130178,16.95956085,5.427336861,3.136311206,3.916488337,4.874729232,8.544595959,17.94017319,15.31601802,6.844951741,8.837713391,4.770459664,2.468528772,4.539739793,6.15839594,3.691052557,5.022782127,1.261585442,0.351350156,1.861420173,100,9.886141817,90.11385818
138,Niagara Park,16.2740134028428,8.32973771956484,1.0,15.4480286738351,8.342918873,0.992,100.0,0.0,2354,303.0,727.0,739.0,155.0,0.128717077315208,0.308836023789295,0.31393372982158,0.0658453695836873,0.22416193758,0,0,0,0.0,0.0,0.0,2791,123.70921400774,362,2429,22.56097108357166,2.9262169588867573,19.6347541246849,3137.661176,122.366343,3015.294833,2891.265505,2243.24662,290.5545731,3.962433645,341.2874437,0.307611599,11.90682246,124.0293279,4627.29443,4039.079721,588.2147088,2737.005357,1426.291516,37.53950467,69.56010316,33.86697781,325.5794352,1427.834381,172.1699724,100.4857687,67.3466167,67.00288314,54.78558446,86.20269125,121.7222725,133.5752674,119.3797727,48.72381049,28.1113088,27.55080111,41.22684601,100,3.899922143,96.10007786,92.14715493,71.49422754,9.26022782,0.126286218,10.87712868,0.00980385,0.379480823,3.952922925,87.23074939,45.45715538,1.196416776,2.216941195,1.079370139,10.37650074,45.50632782,5.487207277,3.202569146,2.14639545,2.135440361,1.74606439,2.747355002,3.879395054,4.257160347,3.804737542,1.552870363,0.895931945,0.878068076,1.313935562,100,12.71184961,87.28815039
139,Northshore Riverfront Park,14.8085106382979,8.32649702063456,0.011,6.95889101338432,8.324891567,0.151,1.08705520035511,0.0,1643,262.4,736.0,624.0,188.8,0.159707851491175,0.44796104686549,0.379793061472915,0.114911746804626,10.1092504097,3,1,2,0.2967579077002038,0.0989193025667346,0.1978386051334692,9044,465.430431606017,1560,7484,19.43147543832216,3.351736143717665,16.07973929460449,1735.813942,91.20136288,1644.612579,1578.755493,1170.026464,241.4037073,2.583519557,149.3144797,0.501780506,14.92554162,65.85708629,3737.561422,3133.224742,604.3366798,1359.104892,194.9563728,8.775321837,10.39869411,30.76485125,176.9290633,272.4936947,281.7666283,174.0336092,128.0855778,64.4084237,42.17141869,64.92794253,58.75016776,124.5553387,108.2766693,49.23212423,23.37529632,15.29040155,14.78946087,100,5.254097843,94.74590216,90.95188457,67.40506202,13.90723403,0.148836203,8.601986428,0.028907505,0.859858379,3.79401759,78.29784397,11.23140955,0.505545072,0.599067323,1.772358806,10.19285875,15.69832389,16.2325363,10.02605204,7.378992341,3.710560339,2.429489571,3.740489747,3.384589001,7.175615754,6.237803875,2.836255836,1.346647573,0.880877909,0.852018786,100,16.16927755,83.83072245
141,Oakwood Park,25.6363636363636,8.56375694274902,0.71,41.5379876796715,8.55035752,0.782,0.0,35.4812871995861,328,34.0,99.0,75.0,36.0,0.103658536585366,0.301829268292683,0.228658536585366,0.109756097560976,4.88269047495,1,0,1,0.2048051182294614,0.0,0.2048051182294614,224,108.967479506047,56,168,2.055659183963867,0.5139147959909668,1.5417443879729005,389.0750983,10.88817255,378.1869258,355.5648833,300.6621483,25.39602548,0.692075899,27.65097501,0.0,1.163658557,22.62204248,595.3711588,557.4944987,37.87666008,389.0759225,43.4963531,23.04599073,23.17286349,13.6250558,14.1223794,12.66750836,29.0324707,36.47427869,30.51005938,20.18507442,21.4289791,22.40438894,29.79892972,26.54466134,36.15182946,17.6153706,13.83400662,11.74642011,12.90522343,100,2.798475822,97.20152418,91.38721157,77.27612218,6.527281132,0.177877202,7.106847787,0.0,0.299083278,5.814312604,100.0002118,11.17942353,5.923275693,5.955884505,3.501908978,3.629730984,3.255800336,7.461919518,9.374611444,7.841689049,5.187963586,5.507671706,5.758371338,7.658914653,6.822503279,9.291735609,4.52749885,3.555613475,3.019062427,3.316897812,100,6.361856721,93.63814328
144,Ormsby Park,9.5,8.12420317761739,0.0,6.91479099678457,8.161128331,0.436,0.0,0.0,2513,301.2,812.4,750.0,181.2,0.119856744926383,0.323278949462793,0.298448070035814,0.0721050537206526,2.65703619421,0,0,0,0.0,0.0,0.0,10796,277.825345164767,1745,9051,38.85894569337196,6.280924438211751,32.57802125516021,2644.667725,106.7566156,2537.911109,2432.272357,2128.844076,162.6049711,0.427571717,126.1038583,0.603990893,13.68788855,105.6387526,5279.648038,4615.664113,663.9839255,2595.794456,516.4523114,12.42233814,38.48151701,54.06518236,27.58633968,709.9106209,604.2956493,309.3346344,211.1015672,86.61938842,68.31496394,55.00230362,98.50755957,61.06638768,68.30920956,55.77381534,109.4369338,7.191212429,46.43519256,100,4.036674043,95.96332596,91.96892047,80.49571053,6.148408345,0.016167313,4.768230697,0.022838063,0.517565531,3.994405482,98.15200719,19.52806043,0.469712623,1.45506056,2.044309077,1.04309284,26.84309315,22.84958687,11.69654061,7.982158411,3.27524655,2.58312087,2.079743444,3.724761286,2.309038187,2.582903286,2.108915793,4.138022057,0.271913646,1.755804411,100,12.57629146,87.42370854
145,Osceola Park,15.0,8.50271224975586,1.0,12.1918367346939,8.433924616,1.0,100.0,0.0,4049,384.0,1032.0,933.0,244.0,0.0948382316621388,0.254877747591998,0.230427265991603,0.0602617930353174,1.19746041299,5,0,5,4.175503378450102,0.0,4.175503378450102,3362,218.739372161675,500,2862,15.369889594064816,2.2858253411756126,13.084064252889206,4381.362067,222.9257367,4158.43633,3981.221775,2943.577148,256.7051368,3.878422713,753.719211,0.318635669,23.02322099,177.2145545,8063.137933,7495.685593,567.4523398,4045.191135,658.5424537,200.2030763,88.62583942,60.41932306,108.2270697,553.7303158,906.0525162,608.321435,297.77686,238.8308498,151.7221547,95.65100935,151.1429875,183.7341873,174.6086094,164.289851,35.33412843,28.8472218,104.6177165,100,5.088046442,94.91195356,90.86721697,67.18406522,5.859025867,0.088520936,17.20285152,0.007272525,0.525480904,4.044736586,92.3272506,15.03054173,4.569425517,2.022791956,1.379007764,2.470169507,12.63831446,20.67969966,13.88429958,6.79644493,5.451063988,3.462899262,2.183134101,3.449680377,4.193540377,3.98525862,3.749743767,0.806464471,0.658407622,2.3877898,100,7.037611715,92.96238828
148,Pauline Park,49.1111111111111,8.18469047546387,0.0,27.2290076335878,8.204439026,0.0,0.0,0.0,1254,133.0,406.0,300.0,134.0,0.106060606060606,0.323763955342903,0.239234449760766,0.106858054226475,1.91091317553,16,5,11,8.372960218646423,2.6165500683270078,5.756410150319416,1231,147.132302358055,244,987,8.36661956804217,1.6583713847297232,6.708248183312446,1499.498221,115.6329726,1383.865248,1297.34989,1110.274148,137.3335749,0.041603246,38.89480977,0.428474191,10.37728058,86.51535775,2345.248884,2106.343547,238.9053376,1421.370814,111.9237246,48.20774534,59.49471501,62.43290433,52.9125348,40.50740612,186.2595343,114.87835,100.2092789,119.0736097,108.570455,60.52021104,116.3676631,86.49839638,67.4306524,78.73892482,56.34840282,18.16134797,44.85712143,100,7.71144447,92.28855553,86.51893496,74.04304535,9.158635402,0.002774478,2.593855014,0.028574505,0.69205021,5.769620568,94.78976328,7.464078521,3.214925145,3.967641588,4.163586423,3.528682734,2.701397412,12.42145751,7.661119461,6.682854141,7.940897033,7.240452404,4.036030867,7.760440229,5.768489432,4.496881122,5.251018223,3.757817252,1.211161689,2.991475469,100,10.18677971,89.81322029
